transAmount,transCurrency,transDescription,transChannel,cardType,cardNetwork,cardExpDate,cardCompany,city,zipCode,latitude,longitude,deviceType,posPostalCodeType,country,state,posDetails.geoStreet1,posDetails.geoCity,posDetails.geoState,posDetails.geoCountry,posDetails.geoPostalCodeType,posDetails.lat,posDetails.lon,fraud_flag,mobileDetails.deviceName,mobileDetails.deviceOS,mobileDetails.deviceNetwork,mobileDetails.appName,mobileDetails.userLat,mobileDetails.userLong,mobileDetails.deviceIP,webDetails.deviceMacAddr,webDetails.deviceIP,webDetails.browser,webDetails.deviceOS,webDetails.hostURL,customer.customerType,customer.customerAvgSpending,customer.customerRiskScore,customer.custGender,customer.custMaritalStatus,customer.custIncomeLevel,customer.custStreet1,customer.custStreet2,customer.custCity,customer.custState,customer.custCountry,customer.custPostalCode,customer.lat,customer.lon,paymentCard.cardType,paymentCard.cardExpDate,paymentCard.cardNetwork,paymentCard.cardCompany,paymentCard.cardCompanyCountry,paymentCard.cardLimit,paymentCard.cardBalance,storePOS.storeName,storePOS.storeRiskScore,storePOS.storeType,dollar_amount
3385.869043,dollar,Fugit saepe maxime a,POS,debit,mastercard,2020-11-17,"Champlin, Champlin and Champlin",BattleCreek,49037,42.32115173,-85.17971039,POS,Bank,US,MI,Rosenbaum Cliffs,BattleCreek,MI,US,Bank,42.321150000000003,-85.17971,1,NA,NA,NA,NA,NA,NA,NA,22:a5:20:dd:8e:a5,23.235.209.181,ub,MacOS,www.annetta-hackett.biz,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,NA,0.088001348336,NA,3385.869043
1803.262139,dollar,Labore eos cumque ea,WEB,debit,mastercard,2020-11-17,"Champlin, Champlin and Champlin",WestFarmington,4992,44.66277695,-70.15583038,ub,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0b:0d:b6:96:e0:11,104.24.104.181,ie,Windows,www.benedict-schimmel.biz,partner,7929.260467,0.437091672,Male,Married,Low,VonRueden Meadows,441,Trementina,NM,US,88439,35.584946,-104.61634,debit,18-May,visa,Bergstrom-Bergstrom,US,580270.2184,20134.147,NA,0.088001348336,NA,1803.262139
1345.317473,yen,Aperiam et dolores p,POS,debit,americanexpress,2020-03-22,Marvin-Marvin,Norton,5907,44.98878098,-71.78843689,POS,Supermarket,US,VT,Vidal Union,Norton,VT,US,Supermarket,44.988779999999998,-71.788439999999994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,Emard-Emard,0.323612851,Corene,11.818614
1341.187426,yen,Reprehenderit est ve,POS,prepaid,americanexpress,2020-07-20,"Marquardt, Marquardt and Marquardt",ColoradoSprings,80902,38.83388138,-104.8213654,POS,Supermarket,US,CO,Monahan Forks,ColoradoSprings,CO,US,Supermarket,38.833880000000001,-104.821365,0,Zula,android,airtel,Bigtax,-31.675833999999998,-36.729295999999998,49.203.255.255,NA,NA,NA,NA,NA,priority,6413.669765,0.010766996,Male,Married,Low,Wyman Views,729,NewYork,NY,US,10075,40.714268,-74.005974,debit,19-Mar,mastercard,Batz and Sons,US,444591.6931,67029.11057,NA,0.088001348336,NA,11.78233154
183,yen,Sed consequatur dolo,WEB,credit,mastercard,2020-06-19,"Beahan, Beahan and Beahan",Lee,3861,43.12313843,-71.01145172,firefox,NoPOS,US,NH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,7862.513653,0.493555156,Female,Unmarried,Low,Maegan Mews,450,Marana,AZ,US,85658,32.436737,-111.22538,prepaid,20-Jan,mastercard,Langworth-Langworth,US,493635.9065,67422.43502,Mayert and Sons,0.377513937,Margaret,1.607655
3232.971942,dollar,Culpa dignissimos ra,POS,prepaid,americanexpress,2020-10-21,Kub-Kub,Warroad,56763,48.91114426,-95.35384369,POS,Supermarket,US,MN,Price Square,Warroad,MN,US,Supermarket,48.911144,-95.353840000000005,0,NA,NA,NA,NA,NA,NA,NA,00:f4:08:cb:52:86,107.154.105.1,ub,Other,www.laron-adams.com,priority,4449.603677,0.025911201,Female,Married,High,Dicki Crossing,430,Alta,WY,US,83414,43.753887,-111.03611,credit,21-Jan,americanexpress,Schaefer-Schaefer,US,230341.4648,91509.67271,NA,0.088001348336,NA,3232.971942
2412.457182,pound,Sunt modi minus repu,POS,prepaid,visa,2020-06-18,Rutherford Group,Lee,3861,43.12313843,-71.01145172,POS,Other,US,NH,Esta Knolls,Lee,NH,US,Other,43.123139999999999,-71.011449999999996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,4885.732324,0.234210647,Female,Unmarried,High,Marvin Ramp,155,Onego,WV,US,26886,38.80172,-79.4507,credit,20-Dec,americanexpress,McClure-McClure,US,672723.7716,51817.24746,"Oberbrunner, Oberbrunner and O",0.335658123,Anthony,3174.793651
2988.228846,pound,Unde minima soluta e,POS,prepaid,visa,2020-06-18,Rutherford Group,NewYork,10075,40.71426773,-74.00597382,POS,Other,US,NY,Schmeler Island,NewYork,NY,US,Other,40.714267999999997,-74.005973999999995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,7929.260467,0.437091672,Male,Married,Low,VonRueden Meadows,441,Trementina,NM,US,88439,35.584946,-104.61634,debit,18-May,visa,Bergstrom-Bergstrom,US,580270.2184,20134.147,"Jacobs, Jacobs and Jacobs",0.211179136,Marcellu,3932.509162
1806.026098,rupee,Est officia molestia,WEB,debit,mastercard,2020-03-20,Fritsch-Fritsch,Spotsylvania,22551,38.20096588,-77.5891571,safari,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,Domenic,windows,idea,Cardify,20.903981000000002,-114.98390999999999,64.145.76.239,NA,NA,NA,NA,NA,partner,3407.555384,0.332790829,Male,Married,Low,Price View,885,WestChester,PA,US,19388,39.960663,-75.60549,credit,22-May,visa,Maggio LLC,US,560537.1023,68804.04541,NA,0.088001348336,NA,27.75862112
55,yen,Aut doloribus est ma,MOBILE,credit,americanexpress,2020-01-21,"Miller, Miller and Miller",Alta,83414,43.75388718,-111.0361099,android,NoPOS,US,WY,NA,NA,NA,NA,NA,NA,NA,1,Kenneth,android,vodaphone,Opela,-71.702585999999997,65.045175999999998,23.235.209.181,NA,NA,NA,NA,NA,regular,3708.132921,0.477780992,Female,Other,Very High,Bailey Tunnel,607,Davenport,IA,US,52809,41.521,-90.5865,prepaid,19-Apr,mastercard,Crist Inc,US,721992.1898,18922.9866,NA,0.088001348336,NA,0.483175
2667.092718,rupee,"Id dolor et tempora ",POS,credit,visa,2020-12-18,Sporer Group,NewBrunswick,8989,40.45019913,-74.48040009,POS,Supermarket,US,NJ,Doyle Shore,NewBrunswick,NJ,US,Supermarket,40.450200000000002,-74.480400000000003,0,NA,NA,NA,NA,NA,NA,NA,c4:8f:bc:c0:aa:67,104.24.104.181,chrome,Linux,www.freddie-waters.info,partner,7320.64121,0.209261037,Male,Unmarried,Low,Kenny Roads,87,Alta,WY,US,83414,43.753887,-111.03611,debit,20-Dec,mastercard,Jenkins-Jenkins,US,819058.4139,71670.24459,NA,0.088001348336,NA,40.99321508
3778.56195,rupee,Repellendus sit cons,WEB,debit,visa,2020-04-18,"Buckridge, Buckridge and Buckridge",Sacramento,95811,38.58157349,-121.4944,ub,NoPOS,US,CA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,f4:8b:40:81:d2:07,96.43.110.81,chrome,MacOS,www.frankie-cassin.net,priority,5253.27173,0.081513288,Male,Unmarried,Low,Alia Drives,150,NorthPort,FL,US,34291,27.044224,-82.23592,debit,20-Sep,americanexpress,Marquardt and Sons,US,294397.5071,94798.93987,NA,0.088001348336,NA,58.07649718
2498.665418,yen,Modi eveniet et quae,WEB,debit,visa,2020-10-18,Rice Group,Washington,56972,38.85879898,-76.98680115,ie,NoPOS,US,DC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,fa:76:06:d1:5b:b7,8.8.8.8,chrome,Linux,www.icie-lueilwitz.name,priority,5360.514332,0.063049974,Male,Other,High,Robel Villages,227,SaintGeorge,UT,US,84791,37.0892,-113.5564,credit,22-Jul,americanexpress,Gusikowski-Gusikowski,US,568340.5678,64080.41849,NA,0.088001348336,NA,21.9507757
3175.630038,dollar,Omnis ducimus laudan,MOBILE,credit,americanexpress,2020-08-22,Daniel and Sons,PostFalls,83877,47.71805573,-116.9505539,android,NoPOS,US,ID,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9f:41:95:ee:96:d4,8.8.8.8,opera,Solaris,www.martina-quitzon.org,regular,6089.626071,0.291597811,Male,Married,Low,Reinger Springs,549,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,20-Apr,americanexpress,"Walker, Walker and Walker",US,447516.1178,3890.341125,NA,0.088001348336,NA,3175.630038
2352.821353,rupee,Velit consequuntur v,MOBILE,credit,visa,2020-10-20,"Marvin, Marvin and Marvin",Warroad,56763,48.91114426,-95.35384369,symbian,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,f2:aa:e7:68:81:0b,73.2.52.46,safari,Windows,www.devyn-mayert.name,regular,3336.491928,0.30659942,Male,Unmarried,Very High,McGlynn Port,774,Carolina,PR,US,988,18.402,-65.9782,debit,18-Oct,americanexpress,"Sawayn, Sawayn and Sawayn",US,778061.0664,21666.30074,NA,0.088001348336,NA,36.1628642
3501.922233,dollar,Repellendus quia quo,WEB,prepaid,visa,2020-04-18,"Simonis, Simonis and Simonis",Chicago,60290,41.85003281,-87.65005493,safari,NoPOS,US,IL,NA,NA,NA,NA,NA,NA,NA,0,Landen,android,airtel,Fixflex,-76.639764,140.68673000000001,96.43.110.81,NA,NA,NA,NA,NA,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,NA,0.088001348336,NA,3501.922233
1165.872392,yen,Est voluptas ut. Ist,MOBILE,debit,americanexpress,2020-03-21,Leuschke and Sons,Reynoldsburg,43069,39.95478439,-82.81211853,ios,NoPOS,US,OH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,priority,7119.291305,0.078055621,Male,Married,Very High,Sonny Mountains,988,Westfall,OR,US,97920,43.992245,-117.687675,debit,20-Nov,americanexpress,Gottlieb-Gottlieb,US,153300.2137,25276.20205,"Rutherford, Rutherford and Rut",0.058150459,Abigayle,10.24218896
300,pound,Magni sapiente ea qu,POS,prepaid,mastercard,2020-05-18,Treutel and Sons,Iola,54990,44.50805664,-89.1305542,POS,Other,US,WI,Considine Summit,Iola,WI,US,Other,44.508057000000001,-89.130554000000004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,4360.080868,0.386633385,Female,Married,High,Lynch Forest,774,BattleCreek,MI,US,49037,42.32115,-85.17971,prepaid,18-Jul,americanexpress,Legros LLC,US,531371.963,38211.36296,Kuhlman Group,0.325956482,Eileen,394.8
219,rupee,Voluptas sunt et. Et,POS,debit,mastercard,2020-12-20,Jenkins-Jenkins,NorthPort,34291,27.04422379,-82.23592377,POS,Bank,US,FL,Alison Ports,NorthPort,FL,US,Bank,27.044224,-82.235919999999993,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,6040.995022,0.4578305,Female,Married,Low,Lisette Ports,80,WhiteMills,KY,US,42788,37.543766,-86.03952,prepaid,19-Nov,americanexpress,Larkin Group,US,436690.1071,10359.58001,"Zulauf, Zulauf and Zulauf",0.057071058,Corrine,3.36603
1977.989136,pound,Tenetur qui et quaer,POS,debit,visa,2020-11-17,"Nicolas, Nicolas and Nicolas",Spotsylvania,22551,38.20096588,-77.5891571,POS,Bank,US,VA,Harber Plain,Spotsylvania,VA,US,Bank,38.200966000000001,-77.589160000000007,0,NA,NA,NA,NA,NA,NA,NA,b9:85:8e:43:d7:6e,23.235.209.181,firefox,Windows,www.durward-weber.biz,regular,7825.878153,0.548388133,Female,Married,Low,Mayer Forge,478,Rolla,KS,US,67954,37.108883,-101.644684,credit,21-Mar,mastercard,Denesik-Denesik,US,644384.1197,26403.80081,NA,0.088001348336,NA,2603.033703
3053.403084,yen,"Qui voluptatem quam ",MOBILE,credit,mastercard,2020-05-22,Roob Inc,Washington,56972,38.85879898,-76.98680115,ubuntu,NoPOS,US,DC,NA,NA,NA,NA,NA,NA,NA,0,Elroy,symbian,vodaphone,Sub-Ex,9.1451168999999997,165.34370999999999,47.52.0.242,NA,NA,NA,NA,NA,regular,5590.977795,0.196250428,Male,Married,High,Torphy Flats,253,Sacramento,CA,US,95811,38.581573,-121.4944,debit,18-Apr,visa,"Buckridge, Buckridge and Buckridge",US,651172.0257,73993.16896,NA,0.088001348336,NA,26.82414609
3506.576947,pound,Et laboriosam et. Au,POS,debit,visa,2020-05-18,Bergstrom-Bergstrom,Providence,2940,41.82379913,-71.41329956,POS,Other,US,RI,Bergnaum Course,Providence,RI,US,Other,41.823799999999999,-71.413300000000007,0,NA,NA,NA,NA,NA,NA,NA,c1:9d:6b:87:d8:cb,64.145.76.239,firefox,Other,www.gerard-nolan.org,regular,3129.031536,0.181946337,Female,Other,High,Florian Square,416,Lee,NH,US,3861,43.12314,-71.01145,credit,19-Jun,mastercard,"Beahan, Beahan and Beahan",US,156188.4982,46343.9861,NA,0.088001348336,NA,4614.655263
2568.039084,dollar,"Enim porro quaerat. ",MOBILE,debit,mastercard,2020-03-20,Fritsch-Fritsch,Spotsylvania,22551,38.20096588,-77.5891571,android,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,3392.74969,0.529389335,Male,Other,High,Zieme Walks,860,Norton,VT,US,5907,44.98878,-71.78844,credit,20-Jan,visa,"Frami, Frami and Frami",US,751934.2058,90193.85018,Lowe-Lowe,0.001269106,Ella,2568.039084
2147.41548,pound,Iusto consectetur au,MOBILE,credit,visa,2020-10-20,Reichel-Reichel,Spearfish,57799,44.49083328,-103.8588867,firefox,NoPOS,US,SD,NA,NA,NA,NA,NA,NA,NA,0,Ashleigh,windows,aircel,Latlux,44.859113999999998,34.057192999999998,73.2.52.46,NA,NA,NA,NA,NA,priority,3381.049133,0.305483808,Male,Married,High,Stiedemann Rapids,302,Washington,DC,US,56972,38.8588,-76.9868,credit,22-May,mastercard,Roob Inc,US,914774.6286,44981.73334,NA,0.088001348336,NA,2825.998772
112,dollar,Eligendi tenetur aut,POS,debit,visa,2020-10-18,"Nicolas, Nicolas and Nicolas",Westfall,97920,43.99224472,-117.6876755,POS,Bank,US,OR,Streich Parkways,Westfall,OR,US,Bank,43.992244999999997,-117.687675,0,Lavinia,symbian,airtel,Toughjoyfax,18.919581999999998,-68.064126999999999,47.52.0.242,NA,NA,NA,NA,NA,business,4970.430728,0.385178943,Female,Married,High,Elise Cliff,562,BattleCreek,MI,US,49037,42.32115,-85.17971,prepaid,18-May,mastercard,Treutel and Sons,US,404243.9036,59209.48452,NA,0.088001348336,NA,112
3299.805625,yen,Natus ut animi accus,WEB,debit,mastercard,2020-10-21,Blanda LLC,ColoradoSprings,80902,38.83388138,-104.8213654,ub,NoPOS,US,CO,NA,NA,NA,NA,NA,NA,NA,0,Audreanne,android,aircel,Voyatouch,-44.435324999999999,-87.500727999999995,8.8.8.8,NA,NA,NA,NA,NA,partner,7011.906117,0.091629208,Female,Other,High,General Way,692,FortMill,SC,US,29707,35.00737,-80.945076,credit,22-Jun,mastercard,Schmeler-Schmeler,US,375925.297,15487.71168,NA,0.088001348336,NA,28.98879241
2031.079318,dollar,"Earum esse deserunt ",WEB,debit,visa,2020-04-18,"Buckridge, Buckridge and Buckridge",Sacramento,95811,38.58157349,-121.4944,chrome,NoPOS,US,CA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,59:0a:46:3d:59:d2,104.24.104.181,ie,Solaris,www.rashad-koch.biz,regular,6989.255606,0.14772139,Female,Married,High,Karine Via,36,Norton,VT,US,5907,44.98878,-71.78844,debit,20-Nov,visa,"Sporer, Sporer and Sporer",US,366028.9464,1595.341164,NA,0.088001348336,NA,2031.079318
3313.394804,pound,Magni quod porro. Al,WEB,debit,visa,2020-10-18,"Nicolas, Nicolas and Nicolas",Warne,28909,35.00243759,-83.90454102,ie,NoPOS,US,NC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,5540.545054,0.504586821,Female,Unmarried,Very High,Lonie Roads,811,Reynoldsburg,OH,US,43069,39.954784,-82.81212,debit,22-Feb,mastercard,Daniel Inc,US,251011.1698,73986.96942,"Osinski, Osinski and Osinski",0.451125229,Eulalia,4360.427563
275,rupee,Labore qui porro. Hi,WEB,prepaid,mastercard,2020-01-20,Langworth-Langworth,Marana,85658,32.43673706,-111.2253799,ie,NoPOS,US,AZ,NA,NA,NA,NA,NA,NA,NA,0,Verona,ios,idea,Zaam-Dox,56.060222000000003,-122.2465,47.52.0.242,NA,NA,NA,NA,NA,partner,5069.398411,0.217695843,Female,Married,Low,Rowe Bypass,728,Georgetown,MD,US,21930,39.399723,-75.87417,prepaid,20-Oct,americanexpress,Schmeler-Schmeler,US,929343.2461,24971.50705,NA,0.088001348336,NA,4.22675
1206.06303,pound,Ipsa omnis aliquid s,POS,credit,mastercard,2020-01-19,"Davis, Davis and Davis",Edmond,73025,35.65283203,-97.47809601,POS,Supermarket,US,OK,Osinski Freeway,Edmond,OK,US,Supermarket,35.652831999999997,-97.478095999999994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,4171.143009,0.309726754,Male,Other,Very High,Chesley Overpass,725,Woodside,DE,US,19980,39.07139,-75.56861,debit,19-Feb,mastercard,Leuschke and Sons,US,926475.6954,71232.93041,Fahey-Fahey,0.010654156,Amy,1587.178948
2832.116677,yen,Illo laborum tempora,POS,prepaid,americanexpress,2020-11-19,Larkin Group,SaintGeorge,84791,37.08919907,-113.5563965,POS,Other,US,UT,Donnelly Flats,SaintGeorge,UT,US,Other,37.089199999999998,-113.5564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,partner,3549.830864,0.313378958,Male,Other,High,Westley Parkway,50,NewYork,NY,US,10075,40.714268,-74.005974,debit,20-Jan,americanexpress,"Effertz, Effertz and Effertz",US,621839.1883,28813.36112,Mills Group,0.18636082,Tod,24.88014501
2535.494038,yen,"Aut est a. Id omnis ",WEB,debit,americanexpress,2020-03-22,Marvin-Marvin,NewBrunswick,8989,40.45019913,-74.48040009,ub,NoPOS,US,NJ,NA,NA,NA,NA,NA,NA,NA,0,Carlee,android,idea,Stringtough,-8.9491937999999998,-82.471666999999997,23.235.209.181,NA,NA,NA,NA,NA,business,6549.566403,0.395297109,Female,Married,Low,Legros Throughway,861,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,20-Mar,mastercard,Fritsch-Fritsch,US,737600.6345,95529.9542,NA,0.088001348336,NA,22.27431512
70,pound,Magni culpa quia mag,MOBILE,credit,americanexpress,2020-02-19,Keebler Group,Atlanta,39901,33.8871994,-84.28970337,ios,NoPOS,US,GA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,3023.904797,0.016463309,Male,Other,Low,Senger Unions,82,Providence,RI,US,2940,41.8238,-71.4133,prepaid,18-Jul,mastercard,Blick and Sons,US,863871.5753,73296.33842,Kertzmann-Kertzmann,0.181372626,Whitney,92.12
3019.934897,yen,Qui ullam fugiat qui,POS,credit,americanexpress,2020-11-20,"Bednar, Bednar and Bednar",Providence,2940,41.82379913,-71.41329956,POS,Bank,US,RI,Jena Viaduct,Providence,RI,US,Bank,41.823799999999999,-71.413300000000007,1,Claire,windows,airtel,Konklab,-48.049813,68.533067000000003,23.235.209.181,NA,NA,NA,NA,NA,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,NA,0.088001348336,NA,26.53012807
3365.879071,dollar,Atque quidem esse ut,WEB,prepaid,mastercard,2020-05-18,Koch LLC,Marana,85658,32.43673706,-111.2253799,ub,NoPOS,US,AZ,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7c:23:a5:f4:0a:33,47.52.0.242,ie,Linux,www.lou-schowalter.com,priority,3405.01056,0.129625855,Male,Married,Very High,Labadie Forges,260,WhiteMills,KY,US,42788,37.543766,-86.03952,credit,18-Sep,americanexpress,Gerlach Inc,US,846601.1466,8959.358655,NA,0.088001348336,NA,3365.879071
1572.007423,yen,Blanditiis tenetur c,WEB,prepaid,visa,2020-10-22,Mraz and Sons,WestFarmington,4992,44.66277695,-70.15583038,opera,NoPOS,US,ME,NA,NA,NA,NA,NA,NA,NA,0,Harley,symbian,aircel,Mat Lam Tam,59.412706999999997,175.03211999999999,157.240.0.36,NA,NA,NA,NA,NA,partner,7854.367137,0.043482711,Female,Married,Very High,Halvorson Neck,537,Rolla,KS,US,67954,37.108883,-101.644684,debit,21-Dec,mastercard,"Schulist, Schulist and Schulist",US,924819.3051,86786.17818,NA,0.088001348336,NA,13.81008521
2757.627736,pound,Exercitationem neces,POS,credit,americanexpress,2020-11-17,"Miller, Miller and Miller",Atlanta,39901,33.8871994,-84.28970337,POS,Other,US,GA,Dortha Village,Atlanta,GA,US,Other,33.8872,-84.289699999999996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,5056.343151,0.065977291,Male,Other,Very High,Marlene Lake,159,Whitefish,MT,US,59937,48.404,-114.35086,credit,19-Jan,mastercard,"Davis, Davis and Davis",US,245588.7732,86492.77589,"Labadie, Labadie and Labadie",0.030761852,Melody,3629.038101
3198.86143,pound,Quasi minima magni i,POS,debit,americanexpress,2020-12-17,Dickinson Group,Washington,56972,38.85879898,-76.98680115,POS,Other,US,DC,Dave Creek,Washington,DC,US,Other,38.858800000000002,-76.986800000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,3316.249606,0.455087372,Female,Married,High,Allene Vista,310,Washington,DC,US,56972,38.8588,-76.9868,credit,20-Apr,visa,"Schaefer, Schaefer and Schaefer",US,423440.4353,78038.22544,Schaden LLC,0.177588262,Carlie,4209.701641
2717.696708,pound,Temporibus natus dis,WEB,credit,mastercard,2020-03-21,Denesik-Denesik,Rolla,67954,37.1088829,-101.6446838,firefox,NoPOS,US,KS,NA,NA,NA,NA,NA,NA,NA,1,Torey,android,airtel,Fix San,-35.389297999999997,-28.541808,8.8.8.8,NA,NA,NA,NA,NA,regular,3434.357987,0.232912104,Male,Other,High,Blick Key,718,Trementina,NM,US,88439,35.584946,-104.61634,debit,18-Apr,americanexpress,Lebsack Group,US,879743.156,35578.66062,NA,0.088001348336,NA,3576.488868
2813.186216,pound,Rem rerum consectetu,WEB,prepaid,americanexpress,2020-06-21,"Rippin, Rippin and Rippin",Warroad,56763,48.91114426,-95.35384369,ie,NoPOS,US,MN,NA,NA,NA,NA,NA,NA,NA,1,Marilyne,android,airtel,Konklab,83.934528,103.67883999999999,73.2.52.46,NA,NA,NA,NA,NA,partner,3407.555384,0.332790829,Male,Married,Low,Price View,885,WestChester,PA,US,19388,39.960663,-75.60549,credit,22-May,visa,Maggio LLC,US,560537.1023,68804.04541,NA,0.088001348336,NA,3702.15306
140,rupee,Aut est dicta. Susci,WEB,debit,visa,2020-01-19,Padberg Group,WakeIsland,96898,19.28305626,-166.5997162,opera,NoPOS,US,HI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,6070.197159,0.244361242,Male,Married,Very High,Natalia Glens,760,Carolina,PR,US,988,18.402,-65.9782,prepaid,20-Feb,americanexpress,Mills and Sons,US,584119.8165,80573.26825,Von Inc,0.542042368,Terrance,2.1518
1433.943843,yen,Voluptatum qui reici,POS,prepaid,americanexpress,2020-11-19,Larkin Group,Springfield,65899,37.1493988,-93.25019836,POS,Bank,US,MO,Senger Rue,Springfield,MO,US,Bank,37.1494,-93.250200000000007,0,NA,NA,NA,NA,NA,NA,NA,48:32:ef:05:ae:1f,107.154.105.1,safari,MacOS,www.eda-weissnat.io,business,6549.566403,0.395297109,Female,Married,Low,Legros Throughway,861,Spotsylvania,VA,US,22551,38.200966,-77.58916,debit,20-Mar,citybank,Fritsch-Fritsch,US,737600.6345,95529.9542,NA,0.088001348336,NA,12.59719666
3854.614836,rupee,Qui asperiores imped,MOBILE,prepaid,americanexpress,2020-10-20,Schmeler-Schmeler,Georgetown,21930,39.39972305,-75.8741684,ios,NoPOS,US,MD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,business,7889.528037,0.316860785,Male,Married,Very High,Gabrielle Mountai,995,Spearfish,SD,US,57799,44.490833,-103.85889,credit,20-Oct,visa,Reichel-Reichel,US,728540.5076,36153.10853,Nitzsche-Nitzsche,0.505769941,Dario,59.24543003
2185.849582,pound,Fugit ducimus quia m,WEB,prepaid,mastercard,2020-05-22,"Hermiston, Hermiston and Hermiston",Spotsylvania,22551,38.20096588,-77.5891571,firefox,NoPOS,US,VA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,66:97:7c:09:aa:1f,73.2.52.46,ub,Solaris,www.rhianna-herzog.info,regular,4185.790677,0.275204147,Female,Unmarried,Low,Hartmann Ports,271,FortMill,SC,US,29707,35.00737,-80.945076,credit,19-May,americanexpress,"Hessel, Hessel and Hessel",US,846769.3268,34676.56383,NA,0.088001348336,NA,2876.57805
3219.117546,rupee,Assumenda eos perspi,MOBILE,debit,mastercard,2020-02-22,Daniel Inc,Reynoldsburg,43069,39.95478439,-82.81211853,symbian,NoPOS,US,OH,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular,3434.357987,0.232912104,Male,Other,High,Blick Key,718,Trementina,NM,US,88439,35.584946,-104.61634,debit,18-Apr,americanexpress,Lebsack Group,US,879743.156,35578.66062,Douglas Inc,0.487676003,Mallie,49.47783668
3791.213327,rupee,Quis perferendis bla,POS,credit,visa,2020-10-20,"Marvin, Marvin and Marvin",Marana,85658,32.43673706,-111.2253799,POS,Supermarket,US,AZ,Streich Burg,Marana,AZ,US,Supermarket,32.436737000000001,-111.22538,0,NA,NA,NA,NA,NA,NA,NA,f1:53:41:e5:ce:ec,23.235.209.181,ub,Other,www.edmund-barton.name,business,6656.482779,0.224465655,Male,Unmarried,Low,Jaskolski Divide,794,Atlanta,GA,US,39901,33.8872,-84.2897,credit,18-Dec,visa,Sporer Group,US,910730.622,43714.66444,NA,0.088001348336,NA,58.27094883
